consist,loc,pop,r_w,delay,delay_var,loss,dupl,corrupt,reorder,op,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p99_9
any,0.5,uni,2:1,200,0,0,0,0,0,get,0.0019165999999999999,0.0020049,0.0020146,0.0020244,0.0020342,0.0020439,0.0020537,0.0020634,0.0020732,0.0020829,0.0020927,0.0021025,0.0021122,0.002122,0.0021317,0.0021415,0.0021513,0.002161,0.0021708,0.0021805,0.0021903,0.0022,0.0022098,0.0022196,0.0022293,0.0022391,0.0022488,0.0022544,0.0022594,0.0022644,0.0022694,0.0022744,0.0022794,0.0022844000000000002,0.0022894,0.0022944000000000003,0.0022994,0.0023044000000000003,0.0023094,0.0023143,0.0023193000000000003,0.0023243,0.0023293000000000003,0.0023343,0.0023393000000000003,0.0023443,0.0023493000000000003,0.0023543,0.0023593000000000004,0.0023643,0.0023693,0.0023743,0.0023793,0.0023843000000000002,0.0023893,0.0023943000000000002,0.0023993,0.0024043000000000003,0.0024093,0.0024143000000000003,0.0024193,0.0024243000000000003,0.0024293,0.0024341999999999996,0.0024392,0.0024441999999999997,0.0024492,0.0024541999999999997,0.0024592,0.0024641999999999997,0.0024692,0.0024741999999999998,0.0024792,0.0024841999999999998,0.0024892,0.0024942,0.0024992,0.0025141,0.0025309,0.0025476,0.0025644,0.0025811999999999996,0.002598,0.0026148,0.0026316,0.0026483,0.0026651,0.0026819,0.0026986999999999996,0.0027155,0.0027323,0.002749,0.0027988,0.0028505,0.0029021999999999997,0.0029539,0.003014,0.0031445,0.0033139000000000003,0.004160100000000001
any,0.5,uni,2:1,200,0,0,0,0,0,upd,0.0026253,0.0027564,0.0028351,0.0029137,0.0029924,0.003029,0.0030610999999999998,0.0030932,0.0031253,0.0031574,0.0031895,0.0032216,0.0032516,0.0032657,0.0032797,0.0032936999999999997,0.0033078,0.0033218,0.0033359,0.0033499000000000003,0.0033639,0.003378,0.003392,0.003406,0.0034200999999999997,0.0034341,0.0034482,0.0034622,0.0034761999999999996,0.0034903,0.0035073,0.003531,0.0035548000000000003,0.0035785,0.0036023,0.003626,0.0036498000000000004,0.0036735,0.0036972,0.003721,0.0037446999999999997,0.0037919,0.0038458000000000003,0.0038997,0.0039536,0.004015,0.0041228,0.0042306999999999996,0.004434899999999999,0.0052173,0.203028,0.2030712,0.2031144,0.2031576,0.2032009,0.2032441,0.2032628,0.2032776,0.2032925,0.2033073,0.2033221,0.203337,0.2033518,0.2033666,0.2033815,0.2033963,0.2034111,0.203426,0.20344079999999998,0.20345560000000001,0.2034705,0.20348529999999998,0.20350020000000002,0.2035212,0.2035422,0.2035631,0.20358410000000002,0.2036051,0.2036261,0.203647,0.203668,0.203689,0.20371,0.2037309,0.2037539,0.2037962,0.2038385,0.2038808,0.2039231,0.2039655,0.20401439999999998,0.20409270000000002,0.204171,0.2042493,0.2043926,0.20456670000000002,0.2048692,0.20543329999999999,0.2072125,0.3956152
lat,0.5,uni,2:1,300,0,0,0,0,0,get,0.0020002,0.0020139,0.0020275,0.0020412,0.0020549,0.0020686,0.0020823,0.002096,0.0021097,0.0021233000000000003,0.002137,0.0021506999999999997,0.0021644,0.0021781,0.0021918000000000003,0.0022055,0.0022191999999999997,0.0022328,0.0022465,0.0022575,0.0022675,0.0022775,0.0022875,0.0022975,0.0023075,0.0023175,0.0023275,0.0023375,0.0023475,0.0023575,0.0023675,0.0023774,0.0023874,0.0023974,0.0024074,0.0024174,0.0024274,0.0024374,0.0024474,0.0024574,0.0024674000000000002,0.0024774000000000003,0.0024874000000000003,0.0024974,0.0025473,0.002611,0.0026747,0.0027383000000000004,0.0029068,0.0034085,0.30202,0.3020482,0.3020765,0.3021047,0.302133,0.3021612,0.3021894,0.30221770000000003,0.3022459,0.3022571,0.3022653,0.3022736,0.30228190000000005,0.30229009999999995,0.3022984,0.30230670000000004,0.3023149,0.3023232,0.3023315,0.3023397,0.302348,0.3023562,0.3023645,0.3023728,0.302381,0.30238929999999997,0.3023976,0.3024058,0.30241409999999996,0.30242240000000004,0.3024306,0.3024389,0.3024472,0.30245540000000004,0.3024637,0.3024719,0.30248020000000003,0.3024885,0.3024967,0.3025215,0.302557,0.3025925,0.302628,0.3026635,0.302699,0.3027345,0.30282529999999996,0.3029587,0.3032223,0.4457082
lat,0.5,uni,2:1,300,0,0,0,0,0,upd,0.0025797,0.0026679,0.0027554000000000003,0.0028326999999999996,0.00291,0.0029871999999999998,0.0030139,0.0030305,0.0030471,0.0030638,0.0030804,0.003097,0.0031136999999999996,0.0031303000000000004,0.0031469000000000002,0.0031636,0.0031801999999999998,0.0031968,0.0032135,0.0032301,0.0032467,0.0032599,0.0032723,0.0032846,0.003297,0.0033093000000000003,0.0033216,0.003334,0.0033463,0.0033586999999999996,0.003371,0.0033834,0.0033956999999999998,0.0034081,0.0034204,0.0034328,0.0034451,0.0034575,0.0034698000000000003,0.0034822,0.0034945,0.0035267,0.0035749,0.0036230999999999998,0.0036713,0.0037195,0.0037976,0.0039272,0.0041157,0.004747899999999999,0.30301859999999997,0.30304729999999996,0.303076,0.3031047,0.3031334,0.3031621,0.3031908,0.3032196,0.30324829999999997,0.30326,0.3032707,0.3032813,0.303292,0.3033026,0.3033133,0.30332390000000004,0.30333459999999995,0.30334520000000004,0.3033559,0.3033665,0.30337709999999996,0.3033878,0.3033984,0.3034091,0.3034197,0.30343040000000004,0.303441,0.3034517,0.30346229999999996,0.303473,0.30348359999999996,0.3034943,0.303512,0.3035379,0.3035638,0.3035897,0.3036156,0.3036415,0.30366740000000003,0.3036933,0.3037192,0.3037451,0.30382329999999996,0.3039137,0.30400720000000003,0.3041624,0.3043895,0.30495720000000004,0.30695409999999995,0.4530058
any,0.9,uni,2:1,0,60,0,0,0,0,get,0.0020252,0.0020618000000000004,0.0020984000000000003,0.002135,0.0021717,0.0022083000000000003,0.0022449,0.0022579,0.002267,0.0022762,0.0022854,0.0022945,0.0023036999999999997,0.0023128000000000003,0.002322,0.0023311,0.0023403,0.0023494,0.0023585999999999998,0.0023678,0.0023769,0.0023861,0.0023951999999999997,0.0024044,0.0024135,0.0024227,0.0024319000000000003,0.002441,0.0024502,0.0024593,0.0024685,0.0024776,0.0024868000000000004,0.0024959,0.0025035,0.0025098000000000004,0.0025161999999999997,0.0025225,0.0025288000000000003,0.0025350999999999998,0.0025415,0.0025478000000000002,0.0025541,0.0025604,0.0025668,0.0025731,0.0025794,0.0025857,0.002592,0.0025984000000000003,0.0026046999999999997,0.002611,0.0026173000000000004,0.0026236999999999996,0.00263,0.0026363000000000003,0.0026425999999999997,0.0026489,0.0026553,0.0026616,0.0026679,0.0026742,0.0026806,0.0026869,0.0026931999999999998,0.0026995,0.0027058000000000004,0.0027121999999999997,0.0027185,0.0027248000000000003,0.0027310999999999998,0.0027375,0.0027438000000000002,0.0027502,0.0027649000000000003,0.0027795999999999997,0.0027943,0.0028089,0.0028236,0.0028383,0.0028529000000000002,0.0028676,0.0028823,0.002897,0.0029116,0.0029263,0.002941,0.0029556,0.0029703000000000004,0.002985,0.0029996999999999997,0.0030447,0.0030904,0.0031360999999999997,0.0031819,0.0032275999999999997,0.0033045,0.0034111,0.0035581999999999996,0.0045812
any,0.9,uni,2:1,0,60,0,0,0,0,upd,0.0026836,0.0027835,0.0028353000000000002,0.0028871,0.0029389,0.0029906999999999998,0.0030523,0.003116,0.0031798,0.0032435,0.0032779000000000003,0.0033089,0.0033399000000000002,0.0033709,0.003402,0.003433,0.003464,0.003495,0.003509,0.0035196,0.0035303,0.003541,0.0035516,0.0035623,0.003573,0.0035837,0.0035943000000000004,0.003605,0.0036157,0.0036263000000000003,0.003637,0.0036477,0.0036584,0.003669,0.0036796999999999997,0.0036904,0.003701,0.0037116999999999996,0.0037224000000000003,0.0037331,0.0037437,0.0037539,0.0037633000000000002,0.0037728,0.0037822,0.0037917,0.0038011,0.0038106,0.00382,0.0038295,0.0038389,0.0038484,0.0038578,0.0038672,0.0038767,0.0038861,0.0038956,0.003905,0.0039145,0.0039239,0.0039334,0.0039428,0.003952300000000001,0.003961699999999999,0.0039712,0.0039806,0.00399,0.0039995,0.0040144,0.0040295999999999995,0.0040447,0.0040599,0.0040751,0.0040903,0.0041055,0.0041207,0.0041359,0.0041511000000000004,0.0041662,0.0041814,0.0041966,0.0042118,0.004227,0.0042422,0.0042642,0.0042935,0.0043228,0.0043521,0.0043814,0.0044107,0.00444,0.0044693,0.0044986,0.0045592,0.0046215,0.0046837,0.0047459,0.004887399999999999,0.0050761,0.0057098
any,0.9,uni,2:1,100,0,0,0,0,0,get,0.0020191,0.00205,0.0020809,0.0021119,0.0021428000000000003,0.0021736999999999998,0.0022047,0.0022356,0.0022546,0.0022632,0.0022719,0.0022805,0.0022891,0.0022976999999999997,0.0023064,0.002315,0.0023236,0.0023322,0.0023409,0.0023495,0.0023580999999999997,0.0023667,0.0023754,0.002384,0.0023926,0.0024011999999999996,0.0024099,0.0024185,0.0024270999999999997,0.0024357,0.0024444000000000002,0.002453,0.0024616,0.0024701999999999997,0.0024789,0.0024875,0.0024961,0.0025036999999999998,0.0025105,0.0025172,0.002524,0.0025307,0.0025375,0.0025443,0.002551,0.0025578000000000003,0.0025645,0.0025713000000000003,0.002578,0.0025848000000000004,0.0025916,0.0025983,0.0026051,0.0026118,0.0026186,0.0026253,0.0026321,0.0026388,0.0026456,0.0026524,0.0026590999999999997,0.0026659,0.0026726,0.0026794,0.0026861,0.0026929000000000002,0.0026996999999999998,0.0027064000000000003,0.0027132,0.0027199,0.0027267,0.0027334,0.0027402,0.0027469,0.0027585,0.0027739,0.0027894,0.0028048,0.0028203,0.0028357,0.0028511,0.0028666,0.002882,0.0028975,0.0029129,0.0029284000000000003,0.0029438000000000003,0.0029593,0.0029747,0.0029901999999999997,0.0030163,0.003061,0.0031057,0.0031504000000000002,0.0031950999999999998,0.0032398,0.0033301,0.0034339,0.0036133000000000003,0.0048737
any,0.9,uni,2:1,100,0,0,0,0,0,upd,0.0026560999999999998,0.0027713,0.0028222,0.002873,0.0029239,0.0029747,0.0030321999999999997,0.0030963,0.0031603,0.0032244,0.003268,0.0032979,0.0033279,0.0033578,0.0033878000000000003,0.0034176999999999996,0.0034476999999999997,0.0034776,0.003503,0.0035147,0.0035264000000000003,0.0035380999999999998,0.0035498,0.0035616,0.0035733,0.003585,0.0035967,0.0036085,0.0036201999999999996,0.0036319,0.0036436,0.0036554,0.0036671,0.0036788000000000003,0.0036905,0.0037023000000000004,0.003714,0.0037256999999999998,0.0037374,0.0037492,0.0037603000000000003,0.0037713,0.0037824,0.0037934,0.0038045,0.0038155999999999997,0.0038266,0.0038377,0.0038486999999999996,0.0038598,0.0038708,0.0038819,0.003893,0.003904,0.0039150999999999995,0.0039261,0.0039372,0.0039482,0.0039593,0.0039704,0.0039814,0.0039925,0.0040058,0.004024,0.0040422,0.0040604000000000005,0.0040786,0.0040968,0.004115,0.0041332,0.0041515,0.0041697,0.0041879,0.0042061,0.0042243,0.0042425,0.0042705,0.0043055,0.0043403999999999995,0.0043754,0.0044103,0.0044453,0.0044803,0.0045325,0.004607,0.0046815,0.0047631,0.0049237,0.0051941999999999995,0.1033424,0.1035568,0.1036705,0.1037777,0.10387,0.10396230000000001,0.10408060000000001,0.1042167,0.10442660000000001,0.10482319999999999,0.107289
lat,0.9,uni,2:1,0,0,0,0,0,0,get,0.0020501,0.0021109,0.0021717,0.0022325,0.0022594,0.0022726,0.0022859,0.0022991,0.0023123,0.0023255,0.0023387,0.0023519,0.0023652,0.0023784,0.0023916,0.0024048000000000003,0.002418,0.0024313000000000004,0.0024445,0.0024576999999999997,0.0024709000000000003,0.0024841,0.0024973,0.0025052,0.0025116,0.0025181,0.0025246,0.0025311,0.0025375,0.002544,0.0025505,0.002557,0.0025634,0.0025699,0.0025764,0.0025829,0.0025893,0.0025958,0.0026023,0.0026087,0.0026152,0.0026217,0.0026282,0.0026346,0.0026411,0.0026476,0.0026541,0.0026605,0.002667,0.0026735,0.00268,0.0026864000000000002,0.0026929000000000002,0.0026994000000000002,0.0027058000000000004,0.0027123000000000004,0.0027188000000000004,0.0027253000000000004,0.0027316999999999997,0.0027381999999999997,0.0027446999999999997,0.002752,0.0027628,0.0027736999999999996,0.0027846,0.0027955,0.0028064,0.0028173,0.0028282,0.0028391,0.00285,0.0028609,0.0028718000000000003,0.0028826999999999998,0.0028936,0.0029045,0.0029153,0.0029262,0.0029370999999999998,0.002948,0.0029589,0.0029698000000000003,0.0029806999999999998,0.0029916,0.0030065,0.0030349,0.0030634,0.0030918,0.0031201999999999996,0.0031486,0.003177,0.0032055,0.0032339,0.0032761,0.0033364,0.0033966,0.0034569,0.0035491,0.0037214,0.0046297
lat,0.9,uni,2:1,0,0,0,0,0,0,upd,0.0027126,0.0027924,0.0028438,0.0028951,0.0029465,0.0029979,0.0030618000000000004,0.0031263000000000003,0.0031908,0.0032528,0.0032866999999999996,0.0033206,0.0033546,0.0033885,0.0034224,0.0034564,0.0034903,0.0035076,0.0035183000000000002,0.0035289,0.0035396,0.0035502,0.0035609,0.0035715,0.0035822,0.0035928,0.0036035,0.0036141,0.0036248,0.0036354,0.0036460999999999998,0.0036568,0.0036674,0.0036781,0.0036886999999999996,0.0036994000000000003,0.00371,0.0037207,0.0037313000000000003,0.003742,0.0037523,0.0037616,0.003771,0.0037803000000000003,0.0037895999999999997,0.003799,0.0038083,0.0038176,0.003827,0.0038363000000000004,0.0038456,0.003855,0.0038643,0.0038736,0.003883,0.0038923,0.0039016,0.0039109,0.0039203,0.0039296,0.0039389,0.0039483,0.0039575999999999995,0.0039669,0.0039763,0.0039856,0.0039949,0.0040068000000000005,0.0040217,0.0040365999999999996,0.0040515,0.0040664,0.0040814,0.0040963,0.0041112,0.004126100000000001,0.004141,0.0041559,0.0041708000000000005,0.0041857,0.0042006000000000005,0.0042155,0.0042305,0.0042454,0.00427,0.004299,0.0043281000000000005,0.0043571,0.0043861,0.0044152,0.0044442,0.0044732,0.0045049,0.0045671999999999996,0.0046296,0.0046919,0.0047596999999999995,0.004902,0.0050994,0.0057283
lat,0.5,uni,2:1,200,0,0,0,0,0,get,0.0020025,0.0020171,0.0020318,0.0020464000000000003,0.0020610999999999997,0.0020758,0.0020904,0.0021051,0.0021197,0.0021344000000000003,0.0021490999999999997,0.0021636999999999997,0.0021784,0.0021931,0.0022077,0.0022224000000000002,0.002237,0.0022511999999999996,0.0022611999999999997,0.0022711999999999997,0.0022811999999999997,0.0022913,0.0023013,0.0023113,0.0023214,0.0023314,0.0023414,0.0023514,0.0023615,0.0023715,0.0023815,0.0023915,0.0024016,0.0024116,0.0024216,0.0024316999999999997,0.0024416999999999998,0.0024517,0.0024617,0.0024718,0.0024818,0.0024918,0.0025099000000000002,0.0025637,0.0026175,0.0026714,0.0027251999999999997,0.0028281,0.0029731,0.0035905,0.2020224,0.20205079999999997,0.20207920000000001,0.2021076,0.2021361,0.2021645,0.20219289999999998,0.2022213,0.2022497,0.2022586,0.2022672,0.20227589999999998,0.2022845,0.2022932,0.20230179999999998,0.2023105,0.2023191,0.2023277,0.2023364,0.202345,0.20235370000000003,0.2023623,0.202371,0.2023796,0.2023883,0.2023969,0.20240560000000002,0.20241420000000002,0.2024229,0.2024315,0.20244020000000001,0.20244879999999998,0.2024575,0.2024661,0.20247479999999998,0.2024834,0.202492,0.2025026,0.2025347,0.2025669,0.2025991,0.2026313,0.2026634,0.2026956,0.20272779999999999,0.20278279999999999,0.20288889999999998,0.2029949,0.2032629,0.2750982
lat,0.5,uni,2:1,200,0,0,0,0,0,upd,0.0025883,0.0026883000000000002,0.0027784,0.0028528000000000004,0.0029270999999999998,0.0030004000000000003,0.0030195,0.0030386999999999996,0.0030579,0.0030770999999999997,0.0030963,0.0031155,0.0031347,0.0031539000000000003,0.0031731,0.0031923000000000003,0.0032115,0.0032307,0.0032499,0.0032623,0.0032746999999999997,0.0032871,0.0032995,0.0033118,0.0033242,0.0033366,0.003349,0.0033614,0.0033738,0.0033861,0.0033985,0.0034109,0.0034233,0.0034357,0.0034481,0.0034604,0.0034728000000000003,0.0034852,0.0034976,0.0035312,0.0035701,0.0036089,0.0036477,0.0036865,0.0037253,0.0037876999999999997,0.0038914,0.0039952,0.0041819,0.0046416,0.20301360000000002,0.20304570000000002,0.20307779999999998,0.20310989999999998,0.203142,0.2031742,0.20320629999999998,0.20323839999999999,0.2032573,0.20326870000000002,0.20328010000000002,0.20329160000000002,0.203303,0.2033144,0.2033259,0.2033373,0.20334870000000002,0.20336010000000002,0.2033716,0.203383,0.2033944,0.2034059,0.2034173,0.20342870000000002,0.2034401,0.2034516,0.203463,0.2034744,0.2034859,0.2034973,0.20351770000000002,0.2035408,0.2035639,0.203587,0.20361020000000002,0.2036333,0.2036564,0.2036795,0.20370270000000001,0.20372579999999998,0.20374889999999998,0.2038189,0.20389110000000002,0.2039634,0.2040617,0.204187,0.2043768,0.2047289,0.20572020000000002,0.2797018
any,0.5,uni,2:1,300,0,0,0,0,0,get,0.0018904000000000002,0.0020017999999999998,0.00201,0.0020182999999999998,0.0020265,0.0020347,0.0020429000000000003,0.0020512,0.0020594000000000003,0.0020675999999999997,0.0020758,0.0020840999999999998,0.0020923,0.0021005,0.0021088,0.002117,0.0021252,0.0021334,0.0021417,0.0021499,0.0021581,0.0021663000000000003,0.0021746,0.0021828000000000004,0.002191,0.0021991999999999997,0.0022075,0.0022156999999999997,0.0022239,0.0022321,0.0022404,0.0022486,0.0022540999999999998,0.0022591,0.0022641,0.002269,0.002274,0.002279,0.002284,0.0022889,0.0022939,0.0022989,0.0023039000000000002,0.0023088,0.0023138,0.0023188,0.0023236999999999997,0.0023287,0.0023336999999999998,0.0023387,0.0023436,0.0023485999999999997,0.0023536,0.0023585999999999998,0.0023635,0.0023685,0.0023735,0.0023785,0.0023834,0.0023884,0.0023934,0.0023983000000000003,0.0024033,0.0024083000000000004,0.0024133,0.0024181999999999997,0.0024232,0.0024281999999999997,0.0024332,0.0024381,0.0024430999999999997,0.0024481,0.0024530999999999997,0.002458,0.002463,0.002468,0.002473,0.0024779,0.0024829,0.0024879,0.0024928000000000003,0.0024978,0.0025125,0.0025347,0.0025569,0.0025791,0.0026013,0.0026236,0.0026458000000000002,0.002668,0.0026902,0.0027124000000000002,0.0027346999999999996,0.0027696,0.002833,0.0028963,0.0029595999999999997,0.003063,0.0032366,0.0041726
any,0.5,uni,2:1,300,0,0,0,0,0,upd,0.0026011999999999997,0.002713,0.0028025999999999997,0.0028813000000000003,0.0029599,0.0030124,0.0030377,0.0030631,0.0030884000000000003,0.0031136999999999996,0.003139,0.0031643,0.0031896,0.003215,0.0032403,0.0032581999999999997,0.0032714000000000003,0.0032846999999999998,0.003298,0.0033112,0.0033245,0.0033377,0.003351,0.0033643,0.0033775,0.0033908000000000002,0.003404,0.0034173000000000003,0.0034306,0.0034438000000000003,0.0034571,0.0034704000000000002,0.0034836,0.0034969000000000003,0.0035218000000000003,0.0035503,0.0035786999999999998,0.0036071999999999996,0.0036357,0.0036642,0.0036926999999999997,0.0037210999999999998,0.0037496,0.0038175,0.0038858,0.0039542,0.0040434,0.0041747,0.0043736,0.0052288000000000005,0.3030178,0.3030496,0.3030815,0.3031133,0.3031452,0.303177,0.3032089,0.30324070000000003,0.30325959999999996,0.30327309999999996,0.30328659999999996,0.30330009999999996,0.30331359999999996,0.30332709999999996,0.30334059999999996,0.30335409999999996,0.30336759999999996,0.30338109999999996,0.30339459999999996,0.30340809999999996,0.30342159999999996,0.30343509999999996,0.3034487,0.3034622,0.3034757,0.3034892,0.30350479999999996,0.30352890000000005,0.303553,0.3035771,0.3036012,0.3036253,0.3036495,0.3036736,0.3036977,0.3037218,0.3037459,0.3037955,0.30385029999999996,0.3039051,0.3039599,0.30402609999999997,0.30412340000000004,0.3042208,0.3043815,0.3046157,0.3050198,0.3058221,0.3177433,0.700494
ev2,0.9,uni,2:1,100,0,0,0,0,0,get,0.0019852,0.0020138,0.0020285999999999998,0.0020433,0.0020580999999999998,0.0020728,0.0020876,0.0021023,0.002117,0.0021318,0.0021465,0.0021613,0.002176,0.0021908,0.0022055,0.0022203,0.002235,0.0022498,0.0022557,0.0022615,0.0022673000000000003,0.0022731,0.0022788,0.0022846,0.0022904,0.0022962,0.002302,0.0023078,0.0023136,0.0023194,0.0023252,0.0023309,0.0023366999999999997,0.0023425,0.0023483,0.0023541,0.0023599000000000003,0.0023656999999999997,0.0023715,0.0023773,0.002383,0.0023888000000000004,0.0023945999999999998,0.0024004,0.0024062,0.002412,0.0024178000000000003,0.0024235999999999997,0.0024293,0.0024351,0.0024409,0.0024467,0.0024525,0.0024583,0.0024641,0.0024699,0.0024757,0.0024814,0.0024871999999999997,0.002493,0.0024988000000000002,0.0025078,0.0025177,0.0025276,0.0025375,0.0025473,0.0025572,0.0025671,0.002577,0.0025868,0.0025967,0.0026065999999999997,0.0026165,0.0026263000000000002,0.0026362,0.0026460999999999998,0.0026559,0.0026658000000000003,0.0026756999999999996,0.0026856,0.0026954,0.0027053000000000003,0.0027151999999999996,0.0027251,0.0027349,0.0027448000000000004,0.0027641,0.0027938000000000004,0.0028235,0.0028533,0.002883,0.0029127,0.0029424,0.0029721,0.003005,0.0030866,0.0031681,0.0032496,0.0034436999999999996,0.0042488000000000005
ev2,0.9,uni,2:1,100,0,0,0,0,0,upd,0.0026821999999999996,0.0027853,0.002841,0.0028967,0.0029523,0.0030083,0.0030659,0.0031235,0.0031811,0.0032386999999999997,0.0032860999999999997,0.003331,0.0033758,0.0034206999999999996,0.0034656,0.0035054,0.0035284,0.0035514,0.0035744,0.0035974,0.0036204,0.0036434,0.0036664,0.0036894000000000002,0.0037124000000000002,0.0037354000000000003,0.0037589,0.0037829,0.003807,0.0038311,0.0038552,0.0038793,0.0039034,0.0039275,0.0039515999999999996,0.0039756999999999995,0.0039998,0.0040392,0.0040787,0.0041182,0.004157699999999999,0.0041972,0.0042366999999999995,0.0042997,0.0043747,0.0044497,0.0045485,0.0046957,0.0049394,0.102559,0.102805,0.1029094,0.10301460000000001,0.1031262,0.1032377,0.10330410000000001,0.1033649,0.1034258,0.10348660000000001,0.1035186,0.10354260000000001,0.1035665,0.1035904,0.1036143,0.1036382,0.1036622,0.1036861,0.10371,0.10373389999999999,0.1037564,0.1037758,0.10379519999999999,0.1038146,0.103834,0.1038535,0.10387289999999999,0.1038923,0.1039117,0.10393110000000001,0.1039505,0.10397,0.1039894,0.1040132,0.1040424,0.1040716,0.10410069999999999,0.1041299,0.1041591,0.1041882,0.10421739999999999,0.10424660000000001,0.1042986,0.1043536,0.1044087,0.10446369999999999,0.10453839999999999,0.1046508,0.1047775,0.1050255,0.1069219
any,0.9,uni,2:1,200,60,0,0,0,0,get,0.00189,0.0020022,0.0020120999999999997,0.0020220999999999998,0.002032,0.002042,0.002052,0.0020619,0.0020719000000000002,0.0020819000000000002,0.0020918,0.0021018,0.0021118,0.0021217,0.0021317,0.0021417,0.0021516,0.0021616,0.0021716,0.0021815,0.0021915,0.0022014,0.0022114,0.0022214,0.0022313000000000003,0.0022413000000000003,0.0022505999999999997,0.0022558,0.0022609,0.002266,0.0022711,0.0022762,0.0022813,0.0022864,0.0022915,0.0022965999999999998,0.0023017,0.0023068000000000003,0.0023119,0.002317,0.0023221,0.0023271999999999998,0.0023323000000000003,0.0023375,0.0023426,0.0023477,0.0023528000000000004,0.0023579,0.002363,0.0023680999999999997,0.0023732,0.0023783000000000003,0.0023834,0.0023885,0.0023936,0.0023986999999999997,0.0024038,0.0024089000000000003,0.002414,0.0024191,0.0024243000000000003,0.0024294,0.0024345,0.0024396,0.0024446999999999997,0.0024498000000000002,0.0024549,0.00246,0.0024651,0.0024701999999999997,0.0024753,0.0024804000000000002,0.0024855,0.0024906,0.0024957,0.0025026,0.0025185,0.0025343,0.0025502,0.0025661,0.0025819000000000003,0.0025978000000000004,0.0026135999999999998,0.0026295,0.0026454,0.0026612,0.0026771,0.0026929000000000002,0.0027088000000000004,0.0027245999999999998,0.0027405,0.0027686,0.0028149,0.0028612,0.0029075,0.0029538000000000003,0.0030001999999999997,0.0031363000000000003,0.003307,0.0044464
any,0.9,uni,2:1,200,60,0,0,0,0,upd,0.0025442,0.0026058,0.0026675,0.0027291,0.0027809,0.0028275,0.0028742,0.0029209,0.0029675,0.0030052,0.0030224,0.0030395,0.0030567,0.0030739,0.003091,0.0031081999999999998,0.0031254,0.0031425,0.0031596999999999997,0.0031769000000000003,0.003194,0.0032112,0.0032284,0.0032455,0.003256,0.003264,0.0032721,0.0032801999999999996,0.0032883,0.0032963000000000003,0.0033044000000000003,0.0033125,0.0033205,0.0033285999999999997,0.0033366999999999997,0.0033448,0.0033528000000000004,0.0033609,0.003369,0.003377,0.0033851,0.0033932,0.0034013000000000003,0.0034093,0.0034174,0.0034255,0.0034335999999999998,0.0034416,0.0034497,0.0034578,0.0034658000000000002,0.0034739000000000003,0.003482,0.0034901,0.0034981,0.0035104,0.003524,0.0035375,0.0035510999999999997,0.0035646,0.0035781999999999997,0.0035916999999999998,0.0036053,0.0036188,0.0036324,0.0036459,0.0036595,0.003673,0.0036866,0.0037001,0.0037137,0.0037272,0.0037408000000000003,0.0037593,0.0037886,0.003818,0.0038473,0.0038766,0.0039059,0.0039352,0.0039645999999999995,0.0039939,0.0040466,0.0041056,0.0041645,0.0042233999999999996,0.004322100000000001,0.0044535,0.0047014,0.265135,0.3292465,0.368179,0.4046059,0.4470936,0.5040708,0.60552,0.8068275,1.1139617,1.8944425,4.1690221
any,0.5,uni,2:1,100,0,0,0,0,0,get,0.0020003,0.0020143,0.0020283,0.0020423,0.0020563,0.0020703,0.0020842,0.0020981999999999997,0.0021122,0.0021262,0.0021401999999999997,0.0021541999999999998,0.0021682,0.0021822,0.0021961,0.0022101,0.0022241,0.0022381,0.0022508000000000003,0.0022565,0.0022621,0.0022676999999999997,0.0022733000000000002,0.002279,0.0022846,0.0022901999999999996,0.0022958,0.0023014,0.0023071,0.0023127,0.0023183,0.0023239000000000003,0.0023295,0.0023352,0.0023408,0.0023464000000000002,0.002352,0.0023577,0.0023633,0.0023689,0.0023745,0.0023801,0.0023858,0.0023914,0.002397,0.0024026,0.0024083000000000004,0.0024139,0.0024195,0.0024251,0.0024306999999999996,0.0024364,0.002442,0.0024476,0.0024532,0.0024589,0.0024645,0.0024701,0.0024757,0.0024813,0.002487,0.0024925999999999998,0.0024982,0.0025071,0.0025176,0.0025280999999999997,0.0025386,0.0025491,0.0025596,0.00257,0.0025805,0.002591,0.0026015,0.002612,0.0026225,0.0026329,0.0026434,0.0026539000000000003,0.0026644,0.0026749,0.0026854,0.0026958000000000004,0.0027063,0.0027168,0.0027273,0.0027378000000000003,0.0027483000000000004,0.0027757,0.0028065,0.0028373,0.002868,0.0028988,0.0029296,0.0029604,0.0029912,0.003062,0.0031489,0.0032359,0.0034341,0.004234
